purpose,gender,age,income,household,children,edu,occupation,ncars,scenario,choice,TT1,C1,WT1,TT2,C2,WT2,TT3,C3,WT3,TT4,C4,WT4,TT5,C5,WT5,choice_rainy,id_panel
1,1,5,2,4,3,3,1,2,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,744
1,1,2,1,4,1,1,1,0,4,1,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,2,745
2,1,6,2,3,1,3,5,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,746
2,2,6,2,1,0,3,5,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,747
2,2,6,2,3,1,3,5,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,748
2,1,6,1,1,0,1,5,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,749
1,1,2,2,1,0,4,2,1,4,1,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,4,750
2,1,6,1,2,1,3,5,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,751
2,2,6,1,4,2,1,5,1,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,752
2,1,6,2,1,0,1,5,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,753
2,2,6,1,4,2,3,1,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,754
2,1,6,1,1,0,1,5,0,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,755
2,1,6,2,4,2,3,5,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,756
1,2,4,2,3,1,3,1,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,757
1,2,2,1,2,0,3,2,2,4,1,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,1,758
2,2,1,1,4,3,3,6,2,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,2,759
1,2,5,2,2,2,1,2,1,4,1,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,1,760
3,1,1,1,1,1,1,4,0,4,1,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,1,761
5,2,5,1,2,0,1,5,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,762
4,2,3,2,3,1,2,3,1,4,4,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,1,763
1,1,4,2,4,2,4,2,1,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,764
1,2,4,2,3,1,3,1,1,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,765
1,1,2,1,4,1,1,1,0,4,1,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,2,766
2,2,6,2,4,2,1,5,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,767
2,2,6,2,4,2,1,5,1,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,768
2,2,6,2,3,1,3,5,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,769
2,2,6,1,4,2,1,5,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,770
1,2,4,2,4,3,1,2,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,771
1,2,4,2,4,2,3,1,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,772
1,2,4,2,4,2,1,1,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,773
1,2,3,2,3,1,1,2,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,774
2,1,6,1,2,0,1,5,0,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,775
4,1,6,2,3,1,3,5,1,4,1,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,1,776
1,1,2,1,4,1,1,1,0,4,1,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,2,777
1,1,4,2,4,2,3,1,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,778
1,2,4,2,3,1,3,3,1,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,779
1,2,2,2,2,0,4,2,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,780
1,2,3,2,3,1,4,2,2,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,781
2,2,3,2,4,2,3,5,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,782
2,2,6,2,3,1,1,5,1,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,783
1,1,5,3,4,2,3,1,1,4,4,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,4,784
2,2,6,2,2,0,1,5,1,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,785
2,1,6,1,2,0,1,5,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,786
2,2,1,1,4,2,3,6,2,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,787
2,2,6,2,4,2,1,2,1,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,788
2,2,6,2,3,1,1,5,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,789
5,2,5,1,2,0,6,4,0,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,790
1,1,2,1,4,1,1,1,0,4,1,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,2,791
3,1,6,1,2,0,1,5,0,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,792
4,2,2,2,3,1,4,3,1,4,1,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,1,793
1,2,3,2,3,1,3,2,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,794
1,1,3,2,3,1,3,2,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,795
1,2,3,2,4,2,4,1,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,796
1,2,4,2,4,2,4,1,1,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,797
1,1,4,2,4,2,5,1,2,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,798
1,2,5,2,4,2,3,1,2,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,799
1,2,4,3,4,2,4,1,2,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,800
1,2,4,2,4,2,3,2,2,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,801
1,2,4,3,4,2,3,2,2,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,802
3,2,5,1,4,2,1,4,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,803
3,2,1,1,2,0,1,4,0,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,804
3,2,2,1,2,0,1,4,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,805
1,2,3,2,3,1,2,2,2,4,1,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,1,806
1,2,4,2,3,1,1,2,1,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,807
1,1,2,1,4,1,1,1,0,4,1,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,2,808
1,2,3,2,3,1,3,3,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,809
1,1,5,2,4,2,1,3,1,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,810
1,2,5,2,4,3,3,2,2,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,811
1,2,4,2,4,3,4,3,2,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,812
1,1,4,2,4,2,1,3,2,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,813
1,2,5,2,1,0,3,1,1,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,814
2,2,3,2,2,0,1,4,1,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,815
2,1,6,1,1,0,1,5,1,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,816
1,2,4,1,1,0,1,2,1,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,817
2,2,6,1,1,0,1,5,1,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,818
4,2,1,1,4,2,1,6,1,4,1,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,1,819
2,1,6,1,2,0,1,5,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,820
3,2,2,1,2,0,1,4,1,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,821
1,2,4,2,3,1,1,3,2,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,822
5,1,4,3,4,3,6,5,2,4,1,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,1,823
1,2,5,2,4,2,1,3,2,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,824
1,2,4,2,3,1,1,3,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,825
1,2,4,2,4,3,1,3,2,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,826
2,2,6,2,4,3,3,5,2,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,827
3,1,6,1,2,0,1,5,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,828
2,2,6,2,4,3,1,5,2,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,829
1,2,4,2,4,3,1,3,2,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,830
1,2,4,2,3,1,1,3,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,831
2,2,6,2,3,1,1,5,1,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,832
2,2,6,2,4,2,1,5,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,833
2,2,6,2,3,1,1,5,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,834
2,1,6,2,4,2,3,5,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,835
2,2,6,2,4,3,3,5,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,836
2,2,6,2,4,2,1,5,2,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,837
1,2,4,2,3,1,1,3,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,838
1,2,3,2,3,1,1,2,1,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,839
1,1,4,2,2,0,1,2,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,840
1,1,4,2,2,0,3,2,1,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,841
1,2,2,2,4,2,3,2,2,4,1,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,1,842
2,1,5,2,3,1,2,2,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,843
1,1,4,2,4,2,4,2,1,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,844
1,2,3,2,3,1,5,2,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,845
1,1,3,2,2,0,3,3,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,846
1,2,4,2,2,0,1,3,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,847
1,2,4,2,3,1,1,2,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,848
1,2,3,2,3,2,3,3,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,849
1,1,3,2,2,0,3,3,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,850
1,1,2,1,4,1,1,1,0,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,2,851
1,1,3,2,2,0,2,3,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,852
1,2,4,2,2,0,3,2,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,853
1,1,5,2,4,2,3,3,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,854
1,2,1,1,4,3,3,6,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,855
4,2,2,2,3,1,2,2,2,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,856
1,1,5,2,4,3,1,1,1,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,857
1,2,4,2,2,0,1,3,1,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,858
1,2,4,2,2,0,3,3,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,859
1,1,3,2,3,1,3,1,1,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,860
1,1,3,2,1,0,5,2,1,4,1,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,2,861
1,2,4,2,2,0,3,3,1,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,862
3,1,4,2,2,1,6,4,0,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,863
1,1,5,2,4,2,3,3,1,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,864
1,2,1,1,3,1,3,6,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,865
1,1,4,2,4,2,3,3,1,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,866
1,1,4,2,4,3,3,2,1,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,867
1,2,4,2,2,0,1,3,1,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,868
1,1,2,1,4,1,1,1,0,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,2,869
1,1,2,1,4,1,1,1,0,4,2,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,2,870
1,2,4,2,1,0,4,1,1,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,871
1,1,4,2,2,0,3,2,2,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,872
1,2,4,2,3,1,1,2,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,873
1,2,4,2,3,1,3,1,2,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,874
2,1,3,2,4,1,2,2,2,4,1,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,1,875
1,2,4,2,1,0,5,3,0,4,2,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,2,876
1,2,4,1,2,0,1,2,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,877
1,2,5,2,3,1,3,3,1,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,878
1,2,5,2,2,0,3,2,1,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,879
1,2,4,2,4,2,3,1,1,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,880
1,2,4,2,3,1,3,2,1,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,881
1,2,3,2,3,1,4,1,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,882
1,1,5,2,2,0,3,3,1,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,883
1,2,5,2,3,1,1,2,1,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,884
1,2,5,2,3,1,1,2,1,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,885
1,2,5,2,4,2,3,2,2,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,886
1,2,5,2,3,1,1,2,1,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,887
1,1,5,2,2,0,3,2,1,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,888
1,2,5,2,2,1,3,3,1,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,889
1,2,4,2,4,2,3,1,1,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,890
1,2,4,2,3,1,3,3,2,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,891
3,1,4,3,3,1,2,3,1,4,4,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,892
1,1,3,2,1,0,5,2,1,4,1,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,2,893
1,2,4,2,3,1,3,3,1,4,1,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,1,894
4,2,5,2,4,1,3,5,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,895
1,2,5,2,3,1,3,3,1,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,896
3,2,5,2,4,2,1,5,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,897
1,2,5,2,4,2,3,2,1,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,898
1,2,5,2,3,1,4,1,1,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,899
1,2,5,2,4,2,3,3,1,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,900
1,2,4,2,3,1,4,2,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,901
1,2,4,2,2,0,1,3,2,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,902
1,1,5,2,1,0,1,1,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,903
1,2,4,2,1,0,1,1,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,904
2,1,3,2,2,1,2,2,1,4,2,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,1,905
1,2,3,3,3,1,5,3,1,4,1,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,1,906
1,2,5,2,3,1,3,1,1,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,907
3,2,6,1,3,1,1,4,0,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,908
1,1,4,2,4,2,3,2,1,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,909
1,2,4,1,3,1,1,2,0,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,910
1,2,4,2,3,1,3,1,1,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,911
1,1,4,2,4,2,1,2,1,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,912
1,1,4,1,2,0,1,2,1,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,913
1,2,5,2,4,2,1,1,1,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,914
1,1,4,2,3,1,1,3,1,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,915
1,1,2,1,4,1,1,1,0,4,2,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,2,916
1,1,3,2,3,1,1,2,1,4,1,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,1,917
1,2,4,2,2,0,1,3,1,4,1,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,1,918
1,1,2,1,4,1,1,1,0,4,1,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,2,919
1,1,2,1,4,1,1,1,0,4,4,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,920
1,2,4,2,3,1,2,3,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,921
1,2,4,2,4,2,3,1,1,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,922
3,2,2,1,3,0,1,4,1,4,1,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,1,923
1,2,5,2,4,2,4,3,1,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,924
1,2,3,1,2,2,1,2,0,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,925
5,2,3,1,2,0,1,4,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,926
1,2,4,2,3,1,3,2,1,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,927
1,2,4,2,2,0,1,3,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,928
1,2,4,2,2,0,1,3,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,929
1,2,4,2,3,1,1,2,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,930
1,1,4,2,3,1,3,3,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,931
4,2,2,2,2,1,3,3,2,4,2,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,1,932
1,2,4,2,2,0,1,3,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,933
1,2,4,2,4,2,1,3,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,934
3,2,6,1,2,0,6,4,0,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,935
5,1,3,2,3,1,2,2,2,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,2,936
1,2,3,2,4,2,3,1,1,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,937
1,2,4,2,4,2,1,3,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,938
2,2,2,2,4,1,3,4,1,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,939
1,2,4,2,3,1,3,2,1,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,940
1,1,4,2,4,3,3,1,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,941
1,2,3,2,3,1,3,2,1,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,942
1,1,4,2,4,3,1,3,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,943
1,2,4,2,4,2,4,2,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,944
1,2,3,2,4,2,3,3,1,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,945
1,2,5,2,4,2,3,2,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,946
3,2,5,2,4,3,4,5,1,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,947
1,2,3,1,3,1,1,3,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,948
4,2,6,2,4,2,3,5,1,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,949
1,2,2,1,2,0,4,2,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,950
1,2,3,2,4,2,4,3,1,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,951
1,2,2,1,3,1,1,2,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,952
1,1,2,1,2,0,1,2,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,953
4,2,5,2,4,0,3,5,1,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,954
1,1,2,1,4,1,1,1,0,4,1,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,2,955
1,1,2,1,4,1,1,1,0,4,4,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,956
1,1,3,1,2,0,1,2,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,957
1,2,3,1,3,1,3,2,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,958
1,2,2,1,3,1,1,3,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,959
1,2,3,1,3,1,1,3,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,960
1,1,3,1,3,1,2,3,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,961
1,2,3,3,4,2,3,3,2,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,962
1,2,3,2,3,1,1,3,1,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,963
3,2,4,3,3,1,3,4,1,4,1,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,1,964
1,2,3,1,2,0,1,3,1,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,965
1,2,4,2,4,2,3,3,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,966
1,2,2,1,2,0,4,1,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,967
4,2,5,2,4,2,1,5,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,968
1,2,3,2,3,1,3,2,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,969
4,2,3,2,3,1,1,4,1,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,970
1,2,1,1,2,1,1,6,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,971
5,2,2,1,3,0,3,4,0,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,972
1,1,3,1,2,0,1,2,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,973
1,1,2,1,2,0,1,2,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,974
2,2,3,2,3,1,1,4,1,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,975
1,2,3,2,4,2,3,2,1,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,976
1,2,4,1,2,0,3,2,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,977
1,2,4,3,4,2,3,3,2,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,978
1,1,1,1,2,0,1,2,1,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,979
1,2,3,1,2,0,3,2,1,4,3,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,3,980
4,2,3,2,3,1,3,4,2,4,5,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,5,981
1,1,2,1,4,1,1,1,0,4,1,30,5,10,25,10,0,30,0.3,15,25,12,0,30,5,10,2,982
