COUNT;DATE;MONTH;YEAR;TIME;O(t);V(t);V(t-1)
6916;26;5;2000;4:52:30AM;2.76;13;16
6917;26;5;2000;4:54:00AM;3.94;25;13
6918;26;5;2000;4:55:30AM;2.36;15;25
6919;26;5;2000;4:57:00AM;3.15;19;15
6920;26;5;2000;4:58:30AM;3.54;18;19
6921;26;5;2000;5:00:00AM;2.76;18;18
6922;26;5;2000;5:01:30AM;3.15;22;18
6923;26;5;2000;5:03:00AM;4.33;24;22
6924;26;5;2000;5:04:30AM;5.51;23;24
6925;26;5;2000;5:06:00AM;5.91;24;23
6926;26;5;2000;5:07:30AM;3.94;23;24
6927;26;5;2000;5:09:00AM;3.54;23;23
6928;26;5;2000;5:10:30AM;3.94;27;23
6929;26;5;2000;5:12:00AM;4.72;26;27
6930;26;5;2000;5:13:30AM;2.76;14;26
6931;26;5;2000;5:15:00AM;5.12;22;14
6932;26;5;2000;5:16:30AM;4.33;24;22
6933;26;5;2000;5:18:00AM;3.54;19;24
6934;26;5;2000;5:19:30AM;45.67;27;19
6935;26;5;2000;5:21:00AM;9.45;25;27
6936;26;5;2000;5:22:30AM;7.48;32;25
6937;26;5;2000;5:24:00AM;6.69;33;32
6938;26;5;2000;5:25:30AM;4.72;26;33
6939;26;5;2000;5:27:00AM;5.12;29;26
6940;26;5;2000;5:28:30AM;7.09;35;29
6941;26;5;2000;5:30:00AM;6.3;32;35
6942;26;5;2000;5:31:30AM;6.69;29;32
6943;26;5;2000;5:33:00AM;10.63;45;29
6944;26;5;2000;5:34:30AM;3.15;20;45
6945;26;5;2000;5:36:00AM;21.66;42;20
6946;26;5;2000;5:37:30AM;16.14;26;42
6947;26;5;2000;5:39:00AM;7.87;36;26
6948;26;5;2000;5:40:30AM;5.91;27;36
6949;26;5;2000;5:42:00AM;7.87;38;27
6950;26;5;2000;5:43:30AM;5.91;29;38
6951;26;5;2000;5:45:00AM;8.27;42;29
6952;26;5;2000;5:46:30AM;13.39;32;42
6953;26;5;2000;5:48:00AM;8.66;48;32
6954;26;5;2000;5:49:30AM;9.06;42;48
6955;26;5;2000;5:51:00AM;13.39;53;42
6956;26;5;2000;5:52:30AM;5.51;28;53
6957;26;5;2000;5:54:00AM;16.54;37;28
6958;26;5;2000;5:55:30AM;9.06;36;37
6959;26;5;2000;5:57:00AM;10.63;50;36
6960;26;5;2000;5:58:30AM;8.66;37;50
6961;26;5;2000;6:00:00AM;14.17;61;37
6962;26;5;2000;6:01:30AM;6.69;32;61
6963;26;5;2000;6:03:00AM;14.17;62;32
6964;26;5;2000;6:04:30AM;10.24;34;62
6965;26;5;2000;6:06:00AM;25.2;53;34
6966;26;5;2000;6:07:30AM;9.45;44;53
6967;26;5;2000;6:09:00AM;24.41;56;44
6968;26;5;2000;6:10:30AM;21.26;46;56
6969;26;5;2000;6:12:00AM;12.21;51;46
6970;26;5;2000;6:13:30AM;13.39;60;51
6971;26;5;2000;6:15:00AM;15.36;65;60
6972;26;5;2000;6:16:30AM;38.19;71;65
6973;26;5;2000;6:18:00AM;28.35;56;71
6974;26;5;2000;6:19:30AM;26.77;73;56
6975;26;5;2000;6:21:00AM;13.39;57;73
6976;26;5;2000;6:22:30AM;19.29;70;57
6977;26;5;2000;6:24:00AM;25.59;84;70
6978;26;5;2000;6:25:30AM;38.59;67;84
6979;26;5;2000;6:27:00AM;15.75;69;67
6980;26;5;2000;6:28:30AM;33.47;67;69
6981;26;5;2000;6:30:00AM;33.86;75;67
6982;26;5;2000;6:31:30AM;17.32;64;75
6983;26;5;2000;6:33:00AM;36.22;86;64
6984;26;5;2000;6:34:30AM;26.77;76;86
6985;26;5;2000;6:36:00AM;22.84;74;76
6986;26;5;2000;6:37:30AM;23.62;64;74
6987;26;5;2000;6:39:00AM;22.84;66;64
6988;26;5;2000;6:40:30AM;36.22;87;66
6989;26;5;2000;6:42:00AM;22.05;74;87
6990;26;5;2000;6:43:30AM;16.14;62;74
6991;26;5;2000;6:45:00AM;34.25;72;62
6992;26;5;2000;6:46:30AM;28.35;73;72
6993;26;5;2000;6:48:00AM;18.9;72;73
6994;26;5;2000;6:49:30AM;17.32;69;72
6995;26;5;2000;6:51:00AM;26.77;59;69
6996;26;5;2000;6:52:30AM;37.01;74;59
6997;26;5;2000;6:54:00AM;22.44;78;74
6998;26;5;2000;6:55:30AM;25.59;72;78
6999;26;5;2000;6:57:00AM;22.44;80;72
7000;26;5;2000;6:58:30AM;39.37;71;80
7001;26;5;2000;7:00:00AM;46.85;66;71
7002;26;5;2000;7:01:30AM;24.41;68;66
7003;26;5;2000;7:03:00AM;35.04;67;68
7004;26;5;2000;7:04:30AM;39.77;73;67
7005;26;5;2000;7:06:00AM;53.15;67;73
7006;26;5;2000;7:07:30AM;54.33;58;67
7007;26;5;2000;7:09:00AM;41.74;71;58
7008;26;5;2000;7:10:30AM;51.19;65;71
7009;26;5;2000;7:12:00AM;53.15;74;65
7010;26;5;2000;7:13:30AM;40.55;66;74
7011;26;5;2000;7:15:00AM;48.82;76;66
7012;26;5;2000;7:16:30AM;53.94;69;76
7013;26;5;2000;7:18:00AM;46.85;75;69
7014;26;5;2000;7:19:30AM;41.74;60;75
7015;26;5;2000;7:21:00AM;41.34;71;60
7016;26;5;2000;7:22:30AM;35.04;68;71
7017;26;5;2000;7:24:00AM;21.66;61;68
7018;26;5;2000;7:25:30AM;22.84;81;61
7019;26;5;2000;7:27:00AM;16.69;64;81
7020;26;5;2000;7:28:30AM;10.24;47;64
7021;26;5;2000;7:30:00AM;18.9;67;47
7022;26;5;2000;7:31:30AM;25.99;49;67
7023;26;5;2000;7:33:00AM;16.54;58;49
7024;26;5;2000;7:34:30AM;40.95;70;58
7025;26;5;2000;7:36:00AM;20.08;68;70
7026;26;5;2000;7:37:30AM;22.44;79;68
7027;26;5;2000;7:39:00AM;20.87;62;79
7028;26;5;2000;7:40:30AM;27.17;54;62
7029;26;5;2000;7:42:00AM;25.99;70;54
7030;26;5;2000;7:43:30AM;15.36;60;70
7031;26;5;2000;7:45:00AM;12.21;45;60
7032;26;5;2000;7:46:30AM;22.44;69;45
7033;26;5;2000;7:48:00AM;36.62;62;69
7034;26;5;2000;7:49:30AM;34.65;60;62
7035;26;5;2000;7:51:00AM;39.77;64;60
7036;26;5;2000;7:52:30AM;32.68;64;64
7037;26;5;2000;7:54:00AM;29.92;52;64
7038;26;5;2000;7:55:30AM;30.32;64;52
7039;26;5;2000;7:57:00AM;27.17;64;64
7040;26;5;2000;7:58:30AM;15.75;60;64
7041;26;5;2000;8:00:00AM;16.93;63;60
7042;26;5;2000;8:01:30AM;26.19;61;63
7043;26;5;2000;8:03:00AM;35.44;59;61
7044;26;5;2000;8:04:30AM;17.32;68;59
7045;26;5;2000;8:06:00AM;33.07;65;68
7046;26;5;2000;8:07:30AM;20.08;65;65
7047;26;5;2000;8:09:00AM;13.39;53;65
7048;26;5;2000;8:10:30AM;18.51;68;53
7049;26;5;2000;8:12:00AM;14.96;61;68
7050;26;5;2000;8:13:30AM;14.96;61;61
7051;26;5;2000;8:15:00AM;48.82;74;61
7052;26;5;2000;8:16:30AM;41.34;69;74
7053;26;5;2000;8:18:00AM;37.4;77;69
7054;26;5;2000;8:19:30AM;35.83;69;77
7055;26;5;2000;8:21:00AM;16.54;65;69
7056;26;5;2000;8:22:30AM;38.59;63;65
7057;26;5;2000;8:24:00AM;25.59;63;63
7058;26;5;2000;8:25:30AM;30.32;78;63
7059;26;5;2000;8:27:00AM;29.53;47;78
7060;26;5;2000;8:28:30AM;16.54;76;47
7061;26;5;2000;8:30:00AM;20.47;77;76
7062;26;5;2000;8:31:30AM;33.86;60;77
7063;26;5;2000;8:33:00AM;17.72;73;60
7064;26;5;2000;8:34:30AM;18.51;74;73
7065;26;5;2000;8:36:00AM;38.59;74;74
7066;26;5;2000;8:37:30AM;25.99;62;74
7067;26;5;2000;8:39:00AM;17.32;56;62
7068;26;5;2000;8:40:30AM;10.24;45;56
7069;26;5;2000;8:42:00AM;10.24;49;45
7070;26;5;2000;8:43:30AM;12.99;48;49
7071;26;5;2000;8:45:00AM;50.79;69;48
7072;26;5;2000;8:46:30AM;42.92;66;69
7073;26;5;2000;8:48:00AM;23.23;61;66
7074;26;5;2000;8:49:30AM;22.05;68;61
7075;26;5;2000;8:51:00AM;19.69;63;68
7076;26;5;2000;8:52:30AM;16.54;53;63
7077;26;5;2000;8:54:00AM;29.92;84;53
7078;26;5;2000;8:55:30AM;20.47;47;84
7079;26;5;2000;8:57:00AM;38.98;62;47
7080;26;5;2000;8:58:30AM;47.25;47;62
7081;26;5;2000;9:00:00AM;19.69;65;47
7082;26;5;2000;9:01:30AM;18.51;60;65
7083;26;5;2000;9:03:00AM;15.75;57;60
7084;26;5;2000;9:04:30AM;10.63;46;57
7085;26;5;2000;9:06:00AM;14.96;61;46
7086;26;5;2000;9:07:30AM;15.36;44;61
7087;26;5;2000;9:09:00AM;11.42;51;44
7088;26;5;2000;9:10:30AM;13.78;61;51
7089;26;5;2000;9:12:00AM;8.27;39;61
7090;26;5;2000;9:13:30AM;51.97;61;39
7091;26;5;2000;9:15:00AM;28.74;88;61
7092;26;5;2000;9:16:30AM;30.71;70;88
7093;26;5;2000;9:18:00AM;14.57;46;70
7094;26;5;2000;9:19:30AM;27.95;58;46
7095;26;5;2000;9:21:00AM;16.14;48;58
7096;26;5;2000;9:22:30AM;21.66;65;48
7097;26;5;2000;9:24:00AM;19.69;67;65
7098;26;5;2000;9:25:30AM;32.29;64;67
7099;26;5;2000;9:27:00AM;14.96;49;64
7100;26;5;2000;9:28:30AM;55.52;62;49
7101;26;5;2000;9:30:00AM;23.23;72;62
7102;26;5;2000;9:31:30AM;33.07;58;72
7103;26;5;2000;9:33:00AM;17.32;53;58
7104;26;5;2000;9:34:30AM;10.63;37;53
7105;26;5;2000;9:36:00AM;23.23;58;37
7106;26;5;2000;9:37:30AM;13.78;41;58
7107;26;5;2000;9:39:00AM;40.95;44;41
7108;26;5;2000;9:40:30AM;13.78;37;44
7109;26;5;2000;9:42:00AM;53.94;57;37
7110;26;5;2000;9:43:30AM;87.8;48;57
7111;26;5;2000;9:45:00AM;81.9;42;48
7112;26;5;2000;9:46:30AM;87.41;65;42
7113;26;5;2000;9:48:00AM;90.95;36;65
7114;26;5;2000;9:49:30AM;77.96;56;36
7115;26;5;2000;9:51:00AM;87.41;46;56
7116;26;5;2000;9:52:30AM;78.75;70;46
7117;26;5;2000;9:54:00AM;92.53;61;70
7118;26;5;2000;9:55:30AM;81.11;52;61
7119;26;5;2000;9:57:00AM;61.42;115;52
7120;26;5;2000;9:58:30AM;48.43;83;115
7121;26;5;2000;10:00:00AM;60.63;83;83
7122;26;5;2000;10:01:30AM;54.73;85;83
7123;26;5;2000;10:03:00AM;66.54;90;85
7124;26;5;2000;10:04:30AM;72.45;73;90
7125;26;5;2000;10:06:00AM;31.1;74;73
7126;26;5;2000;10:07:30AM;56.7;77;74
7127;26;5;2000;10:09:00AM;38.59;72;77
7128;26;5;2000;10:10:30AM;59.85;83;72
7129;26;5;2000;10:12:00AM;60.63;58;83
7130;26;5;2000;10:13:30AM;37.01;70;58
7131;26;5;2000;10:15:00AM;64.57;67;70
7132;26;5;2000;10:16:30AM;53.15;51;67
7133;26;5;2000;10:18:00AM;61.42;70;51
7134;26;5;2000;10:19:30AM;66.54;72;70
7135;26;5;2000;10:21:00AM;53.15;69;72
7136;26;5;2000;10:22:30AM;38.98;68;69
7137;26;5;2000;10:24:00AM;40.16;72;68
7138;26;5;2000;10:25:30AM;38.19;75;72
7139;26;5;2000;10:27:00AM;39.37;70;75
7140;26;5;2000;10:28:30AM;33.86;70;70
7141;26;5;2000;10:30:00AM;40.16;80;70
7142;26;5;2000;10:31:30AM;33.86;66;80
7143;26;5;2000;10:33:00AM;54.33;78;66
7144;26;5;2000;10:34:30AM;37.4;66;78
7145;26;5;2000;10:36:00AM;32.68;68;66
7146;26;5;2000;10:37:30AM;44.89;70;68
7147;26;5;2000;10:39:00AM;35.44;60;70
7148;26;5;2000;10:40:30AM;44.49;80;60
7149;26;5;2000;10:42:00AM;41.74;54;80
7150;26;5;2000;10:43:30AM;52.76;65;54
7151;26;5;2000;10:45:00AM;45.28;55;65
7152;26;5;2000;10:46:30AM;33.07;68;55
7153;26;5;2000;10:48:00AM;38.59;73;68
7154;26;5;2000;10:49:30AM;74.02;64;73
7155;26;5;2000;10:51:00AM;44.49;73;64
7156;26;5;2000;10:52:30AM;46.07;69;73
7157;26;5;2000;10:54:00AM;42.52;69;69
7158;26;5;2000;10:55:30AM;74.42;80;69
7159;26;5;2000;10:57:00AM;66.93;78;80
7160;26;5;2000;10:58:30AM;41.74;75;78
7161;26;5;2000;11:00:00AM;55.12;78;75
7162;26;5;2000;11:01:30AM;60.63;80;78
7163;26;5;2000;11:03:00AM;46.85;75;80
7164;26;5;2000;11:04:30AM;38.19;69;75
7165;26;5;2000;11:06:00AM;35.44;54;69
7166;26;5;2000;11:07:30AM;21.66;76;54
7167;26;5;2000;11:09:00AM;46.46;43;76
7168;26;5;2000;11:10:30AM;43.7;64;43
7169;26;5;2000;11:12:00AM;16.93;61;64
7170;26;5;2000;11:13:30AM;31.89;64;61
7171;26;5;2000;11:15:00AM;22.44;58;64
7172;26;5;2000;11:16:30AM;22.44;69;58
7173;26;5;2000;11:18:00AM;16.14;56;69
7174;26;5;2000;11:19:30AM;23.23;48;56
7175;26;5;2000;11:21:00AM;27.95;53;48
7176;26;5;2000;11:22:30AM;14.57;55;53
7177;26;5;2000;11:24:00AM;16.93;62;55
7178;26;5;2000;11:25:30AM;12.6;48;62
7179;26;5;2000;11:27:00AM;31.1;65;48
7180;26;5;2000;11:28:30AM;33.07;42;65
7181;26;5;2000;11:30:00AM;49.61;59;42
7182;26;5;2000;11:31:30AM;44.89;56;59
7183;26;5;2000;11:33:00AM;44.1;59;56
7184;26;5;2000;11:34:30AM;34.25;62;59
7185;26;5;2000;11:36:00AM;47.25;69;62
7186;26;5;2000;11:37:30AM;44.89;47;69
7187;26;5;2000;11:39:00AM;12.99;34;47
7188;26;5;2000;11:40:30AM;57.48;74;34
7189;26;5;2000;11:42:00AM;52.76;69;74
7190;26;5;2000;11:43:30AM;37.01;72;69
7191;26;5;2000;11:45:00AM;48.04;62;72
7192;26;5;2000;11:46:30AM;28.35;68;62
7193;26;5;2000;11:48:00AM;36.62;85;68
7194;26;5;2000;11:49:30AM;31.5;65;85
7195;26;5;2000;11:51:00AM;21.66;52;65
7196;26;5;2000;11:52:30AM;33.86;69;52
7197;26;5;2000;11:54:00AM;34.65;58;69
7198;26;5;2000;11:55:30AM;25.99;69;58
7199;26;5;2000;11:57:00AM;21.66;62;69
7200;26;5;2000;11:58:30AM;11.81;44;62
7201;26;5;2000;12:00:00PM;36.22;44;44
7202;26;5;2000;12:01:30PM;32.29;68;44
7203;26;5;2000;12:03:00PM;48.43;70;68
7204;26;5;2000;12:04:30PM;48.04;70;70
7205;26;5;2000;12:06:00PM;31.1;70;70
7206;26;5;2000;12:07:30PM;20.87;69;70
7207;26;5;2000;12:09:00PM;12.21;39;69
7208;26;5;2000;12:10:30PM;12.99;50;39
7209;26;5;2000;12:12:00PM;21.66;53;50
7210;26;5;2000;12:13:30PM;23.23;57;53
7211;26;5;2000;12:15:00PM;18.9;62;57
7212;26;5;2000;12:16:30PM;17.32;44;62
7213;26;5;2000;12:18:00PM;17.72;58;44
7214;26;5;2000;12:19:30PM;16.93;52;58
7215;26;5;2000;12:21:00PM;22.84;70;52
7216;26;5;2000;12:22:30PM;17.32;58;70
7217;26;5;2000;12:24:00PM;15.36;61;58
7218;26;5;2000;12:25:30PM;10.24;38;61
7219;26;5;2000;12:27:00PM;13.78;61;38
7220;26;5;2000;12:28:30PM;20.87;62;61
7221;26;5;2000;12:30:00PM;24.81;52;62
7222;26;5;2000;12:31:30PM;44.49;62;52
7223;26;5;2000;12:33:00PM;24.02;69;62
7224;26;5;2000;12:34:30PM;31.89;63;69
7225;26;5;2000;12:36:00PM;30.32;76;63
7226;26;5;2000;12:37:30PM;19.29;61;76
7227;26;5;2000;12:39:00PM;18.11;59;61
7228;26;5;2000;12:40:30PM;14.57;59;59
7229;26;5;2000;12:42:00PM;28.35;64;59
7230;26;5;2000;12:43:30PM;17.72;66;64
7231;26;5;2000;12:45:00PM;16.14;59;66
7232;26;5;2000;12:46:30PM;18.11;58;59
7233;26;5;2000;12:48:00PM;12.21;50;58
7234;26;5;2000;12:49:30PM;28.74;56;50
7235;26;5;2000;12:51:00PM;46.46;61;56
7236;26;5;2000;12:52:30PM;19.29;63;61
7237;26;5;2000;12:54:00PM;21.26;71;63
7238;26;5;2000;12:55:30PM;27.56;65;71
7239;26;5;2000;12:57:00PM;20.08;39;65
7240;26;5;2000;12:58:30PM;15.36;58;39
7241;26;5;2000;1:00:00PM;24.02;59;58
7242;26;5;2000;1:01:30PM;19.69;59;59
7243;26;5;2000;1:03:00PM;11.42;54;59
7244;26;5;2000;1:04:30PM;15.36;63;54
7245;26;5;2000;1:06:00PM;15.75;53;63
7246;26;5;2000;1:07:30PM;13.39;59;53
7247;26;5;2000;1:09:00PM;14.96;51;59
7248;26;5;2000;1:10:30PM;11.42;55;51
7249;26;5;2000;1:12:00PM;21.26;57;55
7250;26;5;2000;1:13:30PM;14.96;57;57
7251;26;5;2000;1:15:00PM;15.75;57;57
7252;26;5;2000;1:16:30PM;36.62;70;57
7253;26;5;2000;1:18:00PM;33.86;81;70
7254;26;5;2000;1:19:30PM;18.11;63;81
7255;26;5;2000;1:21:00PM;36.22;64;63
7256;26;5;2000;1:22:30PM;38.59;76;64
7257;26;5;2000;1:24:00PM;14.57;58;76
7258;26;5;2000;1:25:30PM;12.99;47;58
7259;26;5;2000;1:27:00PM;39.77;56;47
7260;26;5;2000;1:28:30PM;64.18;56;56
7261;26;5;2000;1:30:00PM;50.79;54;56
7262;26;5;2000;1:31:30PM;15.75;56;54
7263;26;5;2000;1:33:00PM;36.62;66;56
7264;26;5;2000;1:34:30PM;20.08;69;66
7265;26;5;2000;1:36:00PM;14.17;56;69
7266;26;5;2000;1:37:30PM;21.66;37;56
7267;26;5;2000;1:39:00PM;13.39;54;37
7268;26;5;2000;1:40:30PM;21.66;57;54
7269;26;5;2000;1:42:00PM;22.84;51;57
7270;26;5;2000;1:43:30PM;17.72;65;51
7271;26;5;2000;1:45:00PM;18.11;67;65
7272;26;5;2000;1:46:30PM;38.98;54;67
7273;26;5;2000;1:48:00PM;28.74;66;54
7274;26;5;2000;1:49:30PM;12.21;41;66
7275;26;5;2000;1:51:00PM;13.78;59;41
7276;26;5;2000;1:52:30PM;16.93;60;59
7277;26;5;2000;1:54:00PM;38.98;68;60
7278;26;5;2000;1:55:30PM;31.1;55;68
7279;26;5;2000;1:57:00PM;17.32;60;55
7280;26;5;2000;1:58:30PM;25.59;66;60
7281;26;5;2000;2:00:00PM;27.95;65;66
7282;26;5;2000;2:01:30PM;9.45;34;65
7283;26;5;2000;2:03:00PM;11.81;55;34
7284;26;5;2000;2:04:30PM;16.54;33;55
7285;26;5;2000;2:06:00PM;14.57;55;33
7286;26;5;2000;2:07:30PM;12.99;53;55
7287;26;5;2000;2:09:00PM;16.54;66;53
7288;26;5;2000;2:10:30PM;20.08;69;66
7289;26;5;2000;2:12:00PM;25.99;73;69
7290;26;5;2000;2:13:30PM;31.89;64;73
7291;26;5;2000;2:15:00PM;13.39;43;64
7292;26;5;2000;2:16:30PM;19.29;57;43
7293;26;5;2000;2:18:00PM;29.53;47;57
7294;26;5;2000;2:19:30PM;16.54;66;47
7295;26;5;2000;2:21:00PM;28.35;59;66
7296;26;5;2000;2:22:30PM;22.05;46;59
7297;26;5;2000;2:24:00PM;11.81;59;46
7298;26;5;2000;2:25:30PM;12.6;61;59
7299;26;5;2000;2:27:00PM;24.41;67;61
7300;26;5;2000;2:28:30PM;16.93;70;67
7301;26;5;2000;2:30:00PM;11.81;55;70
7302;26;5;2000;2:31:30PM;25.99;63;55
7303;26;5;2000;2:33:00PM;36.22;83;63
7304;26;5;2000;2:34:30PM;29.14;77;83
7305;26;5;2000;2:36:00PM;18.51;78;77
7306;26;5;2000;2:37:30PM;27.56;75;78
7307;26;5;2000;2:39:00PM;28.35;57;75
7308;26;5;2000;2:40:30PM;28.35;68;57
7309;26;5;2000;2:42:00PM;29.14;68;68
7310;26;5;2000;2:43:30PM;25.99;83;68
7311;26;5;2000;2:45:00PM;22.44;69;83
7312;26;5;2000;2:46:30PM;18.9;72;69
7313;26;5;2000;2:48:00PM;37.8;71;72
7314;26;5;2000;2:49:30PM;16.14;50;71
7315;26;5;2000;2:51:00PM;18.11;73;50
7316;26;5;2000;2:52:30PM;40.55;69;73
7317;26;5;2000;2:54:00PM;42.13;74;69
7318;26;5;2000;2:55:30PM;35.83;76;74
7319;26;5;2000;2:57:00PM;34.65;83;76
7320;26;5;2000;2:58:30PM;34.25;61;83
7321;26;5;2000;3:00:00PM;29.14;67;61
7322;26;5;2000;3:01:30PM;33.47;67;67
7323;26;5;2000;3:03:00PM;38.59;91;67
7324;26;5;2000;3:04:30PM;35.83;67;91
7325;26;5;2000;3:06:00PM;34.65;71;67
7326;26;5;2000;3:07:30PM;29.92;83;71
7327;26;5;2000;3:09:00PM;33.47;73;83
7328;26;5;2000;3:10:30PM;27.17;45;73
7329;26;5;2000;3:12:00PM;27.95;71;45
7330;26;5;2000;3:13:30PM;15.36;69;71
7331;26;5;2000;3:15:00PM;12.21;38;69
7332;26;5;2000;3:16:30PM;19.29;74;38
7333;26;5;2000;3:18:00PM;40.95;85;74
7334;26;5;2000;3:19:30PM;42.13;82;85
7335;26;5;2000;3:21:00PM;33.47;62;82
7336;26;5;2000;3:22:30PM;19.29;69;62
7337;26;5;2000;3:24:00PM;18.9;37;69
7338;26;5;2000;3:25:30PM;24.02;76;37
7339;26;5;2000;3:27:00PM;14.57;44;76
7340;26;5;2000;3:28:30PM;24.02;81;44
7341;26;5;2000;3:30:00PM;23.23;56;81
7342;26;5;2000;3:31:30PM;35.44;67;56
7343;26;5;2000;3:33:00PM;43.31;69;67
7344;26;5;2000;3:34:30PM;25.99;57;69
7345;26;5;2000;3:36:00PM;18.11;76;57
7346;26;5;2000;3:37:30PM;16.54;46;76
7347;26;5;2000;3:39:00PM;20.47;84;46
7348;26;5;2000;3:40:30PM;18.51;56;84
7349;26;5;2000;3:42:00PM;35.04;76;56
7350;26;5;2000;3:43:30PM;28.74;69;76
7351;26;5;2000;3:45:00PM;33.47;53;69
7352;26;5;2000;3:46:30PM;32.68;69;53
7353;26;5;2000;3:48:00PM;24.41;68;69
7354;26;5;2000;3:49:30PM;19.29;83;68
7355;26;5;2000;3:51:00PM;31.1;65;83
7356;26;5;2000;3:52:30PM;13.78;48;65
7357;26;5;2000;3:54:00PM;35.44;88;48
7358;26;5;2000;3:55:30PM;19.69;58;88
7359;26;5;2000;3:57:00PM;29.53;81;58
7360;26;5;2000;3:58:30PM;27.17;70;81
7361;26;5;2000;4:00:00PM;22.05;71;70
7362;26;5;2000;4:01:30PM;17.32;55;71
7363;26;5;2000;4:03:00PM;26.38;67;55
7364;26;5;2000;4:04:30PM;16.14;60;67
7365;26;5;2000;4:06:00PM;27.17;77;60
7366;26;5;2000;4:07:30PM;20.08;42;77
7367;26;5;2000;4:09:00PM;28.74;62;42
7368;26;5;2000;4:10:30PM;30.71;65;62
7369;26;5;2000;4:12:00PM;41.34;71;65
7370;26;5;2000;4:13:30PM;23.62;73;71
7371;26;5;2000;4:15:00PM;25.99;59;73
7372;26;5;2000;4:16:30PM;18.9;75;59
7373;26;5;2000;4:18:00PM;20.87;55;75
7374;26;5;2000;4:19:30PM;14.57;66;55
7375;26;5;2000;4:21:00PM;18.51;76;66
7376;26;5;2000;4:22:30PM;9.84;45;76
7377;26;5;2000;4:24:00PM;16.14;69;45
7378;26;5;2000;4:25:30PM;14.17;69;69
7379;26;5;2000;4:27:00PM;20.08;75;69
7380;26;5;2000;4:28:30PM;14.96;54;75
7381;26;5;2000;4:30:00PM;20.87;53;54
7382;26;5;2000;4:31:30PM;27.95;75;53
7383;26;5;2000;4:33:00PM;33.07;72;75
7384;26;5;2000;4:34:30PM;27.56;59;72
7385;26;5;2000;4:36:00PM;25.2;71;59
7386;26;5;2000;4:37:30PM;32.68;74;71
7387;26;5;2000;4:39:00PM;30.71;79;74
7388;26;5;2000;4:40:30PM;24.81;66;79
7389;26;5;2000;4:42:00PM;26.38;79;66
7390;26;5;2000;4:43:30PM;39.77;79;79
7391;26;5;2000;4:45:00PM;21.26;73;79
7392;26;5;2000;4:46:30PM;38.59;70;73
7393;26;5;2000;4:48:00PM;35.44;87;70
7394;26;5;2000;4:49:30PM;40.55;72;87
7395;26;5;2000;4:51:00PM;30.71;79;72
7396;26;5;2000;4:52:30PM;32.29;83;79
7397;26;5;2000;4:54:00PM;29.14;68;83
7398;26;5;2000;4:55:30PM;36.22;93;68
7399;26;5;2000;4:57:00PM;13.39;53;93
7400;26;5;2000;4:58:30PM;20.08;72;53
7401;26;5;2000;5:00:00PM;20.47;74;72
7402;26;5;2000;5:01:30PM;32.68;86;74
7403;26;5;2000;5:03:00PM;40.95;77;86
7404;26;5;2000;5:04:30PM;35.44;77;77
7405;26;5;2000;5:06:00PM;39.77;76;77
7406;26;5;2000;5:07:30PM;38.19;76;76
7407;26;5;2000;5:09:00PM;27.56;81;76
7408;26;5;2000;5:10:30PM;25.59;75;81
7409;26;5;2000;5:12:00PM;21.66;76;75
7410;26;5;2000;5:13:30PM;26.38;78;76
7411;26;5;2000;5:15:00PM;31.89;81;78
7412;26;5;2000;5:16:30PM;46.46;60;81
7413;26;5;2000;5:18:00PM;38.98;96;60
7414;26;5;2000;5:19:30PM;25.59;76;96
7415;26;5;2000;5:21:00PM;31.5;82;76
7416;26;5;2000;5:22:30PM;21.66;69;82
7417;26;5;2000;5:24:00PM;38.59;76;69
7418;26;5;2000;5:25:30PM;59.06;67;76
7419;26;5;2000;5:27:00PM;41.74;74;67
7420;26;5;2000;5:28:30PM;54.33;78;74
7421;26;5;2000;5:30:00PM;36.62;78;78
7422;26;5;2000;5:31:30PM;46.07;71;78
7423;26;5;2000;5:33:00PM;64.97;81;71
7424;26;5;2000;5:34:30PM;44.1;84;81
7425;26;5;2000;5:36:00PM;29.53;76;84
7426;26;5;2000;5:37:30PM;33.47;79;76
7427;26;5;2000;5:39:00PM;51.58;69;79
7428;26;5;2000;5:40:30PM;51.19;78;69
7429;26;5;2000;5:42:00PM;59.45;76;78
7430;26;5;2000;5:43:30PM;36.22;74;76
7431;26;5;2000;5:45:00PM;15.75;72;74
7432;26;5;2000;5:46:30PM;24.41;76;72
7433;26;5;2000;5:48:00PM;17.72;53;76
7434;26;5;2000;5:49:30PM;25.2;74;53
7435;26;5;2000;5:51:00PM;32.29;83;74
7436;26;5;2000;5:52:30PM;31.89;83;83
7437;26;5;2000;5:54:00PM;39.37;77;83
7438;26;5;2000;5:55:30PM;31.89;81;77
7439;26;5;2000;5:57:00PM;27.17;82;81
7440;26;5;2000;5:58:30PM;29.14;75;82
7441;26;5;2000;6:00:00PM;31.89;87;75
7442;26;5;2000;6:01:30PM;13.78;61;87
7443;26;5;2000;6:03:00PM;19.29;68;61
7444;26;5;2000;6:04:30PM;41.34;72;68
7445;26;5;2000;6:06:00PM;22.05;69;72
7446;26;5;2000;6:07:30PM;27.17;91;69
7447;26;5;2000;6:09:00PM;29.14;61;91
7448;26;5;2000;6:10:30PM;28.35;73;61
7449;26;5;2000;6:12:00PM;22.84;68;73
7450;26;5;2000;6:13:30PM;27.95;84;68
7451;26;5;2000;6:15:00PM;16.14;65;84
7452;26;5;2000;6:16:30PM;27.95;80;65
